Année;Mois;Jour;CPAM;Age;Sexe;Mode;Verbatim
2023;12;2;931;34;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;il faudrait que la CRAMIf décroche au téléphone .E t n 'a pas répondu non plus à mon courrier  !!!! 
2023;12;2;931;74;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;pour quel motif cette FSE a ete rejetée svp
2023;12;2;971;87;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Probleme. Car nous venons de remarquer en verifiant le compte bancaire de ma mere Me boudin andree que depuis mai/juin 2022 elle n'a eu aucun remboursement de votre part et que sa mutuelle precise qu'elle n'a eu aucune télétransmission de votre part.
2023;12;3;11;57;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Comment joindre plusieurs pièces administratives à un courriel ?
2023;12;3;131;55;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;document non reçu à ce jour
2023;12;3;211;66;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;"Le patient se fait toujours avoir avec ""les parcours de soins"", et il paie toujours plus, il faut bien un pigeon !!"
2023;12;3;225;72;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonsoir, il est indiqué 58KMS soit 116 KMS allers retours, pouvez vous m'indiquer pourquoi vous comptabilisez 55KMS
2023;12;3;261;62;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J'ai du mal a comprendre la nécessité d'envoyer un courrier a la CPAM alors que les choses peuvent être faites par mail.
2023;12;3;281;55;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Pb ds déclaration ressources montant allocation prévoyance mis dans mauvaise case
2023;12;3;311;51;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;C'est à moi de faire la démarche alors que c'est la CPAM qui décide d'invalider la carte qui n'a même pas 1 an, pourquoi est-elle dysfonctionnelle? Aucun courrier pour expliquer, juste 1 courrier std d'obtention d'1 carte le 15/10, soit 1 mois après.
2023;12;3;311;66;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;7 mois... no comment.
2023;12;3;311;58;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Ca n'apporte pas de solution à mon pb . J'ai demandé une nouvelle transmission au professionnel. J'ai toujours plusieurs centaies d'Euros non remboursés
2023;12;3;311;69;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour, les soins dentaires du mois d'octobre ne m'ont toujours pas été payés ? Pourquoi ?
2023;12;3;331;52;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;L'adresse mail indiquée n'est pas valide.
2023;12;3;381;41;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;La réponse n'a aucun lien avec ma question. Comment se débarrasser rapidement d'un dossier . Bravo !!! 
2023;12;3;431;40;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je n'arrive pas e envoyer les documents,  la dernière facture de s lunettes de mon fils est de 389 euros...il a changé de correction en juillet 2023.merci de m'envoyer un document si vous prenez pas en charge.sinon j'ai la mae....
2023;12;3;441;77;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;tres decu du  dispositif de remboursement tel qu il est effectuer. lorsque je pose des question aux professionnels de santé ils ont eux aussi des difficultées a comprendre et à m expliquer votre fonctionnement
2023;12;3;441;45;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je ne suis dans aucun des cas cité, et la discussion est fermé sans moyen de réponse.
2023;12;3;491;72;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je laisse tomber tellement j'en ai marre d'envoyer des messages pour 3 feuilles de soins qui vous ont été adressées par mes soins et pour lesquelles vous me dites en avoir que 2!!!! C'est vraiment fatiguant d'avoir à faire autantde démarches .
2023;12;3;542;47;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;on me dit que l'on m envoie un formulaire sur espace d'échange mais rien du tout 
2023;12;3;542;27;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je veux juste un document attestent que je n'ai pas le droit a une pension supplémentaire invalidité.
2023;12;3;561;57;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Etant donné que la télétransmission était un problème chez l'orthodontiste, et non de mon fait, l'avance de 700 euros est pour moi très impactante, le délai de traitement me pénalise énormément
2023;12;3;571;41;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;le mail notifie que ma demande du 17/11 est transférée eu service compétent mais a ce jour (03/12) tjs pas de réponse ca devient urgent MERCI
2023;12;3;624;28;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je n'est pas la réponse a ce que j'ai demander 
2023;12;3;673;56;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;nous sommes le 3 décembre 2023 et ma demande n'est toujours pas traitée, alors que les documents demandés ont été réceptionnés le 30 octobre 23
2023;12;3;751;53;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;bonjour, j'ai déjà envoyé ma déclaration sur le site amelie, puis sur papier, je dois envoyer visiblement ma déclaration de ressources des mois octobre et novembre 2023,et n'ai pas encore reçu le tableau pour le remplir, cordialement 
2023;12;3;751;46;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Mon dossier a été perdu et ça me saouler de le recommencer d autant plus que j ai reçu un texto qui me disait de me connecter pour voir les messages. Tt les administrations ont changé mon état civil il n y a que la sécu qui coince .non seulement il f
2023;12;3;751;27;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Information erronnée
2023;12;3;781;59;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;la réponse reçue est juste inadmissible, continuons ainsi...
2023;12;3;791;17;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;bonjour , j'ai envoyé les documents sur https://www.cpam79.depotdoc.fr/assure/depot, cordialement 
2023;12;3;911;41;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour je n'arrive toujours pas à commander ma carte vitale ???
2023;12;3;931;48;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour monsieurs dames 
2023;12;3;931;48;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour monsieurs dames 
2023;12;3;939;69;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;dommage qu'on ne puisse pas joindre de documents comme sur beaucoup de sites.
2023;12;3;939;36;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Après un mois d'attente toujours aucune réponse 
2023;12;3;951;60;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;on me demande de me raprocher de la cramif et la cramif me demande d'aller sur mon compte ameli sans aucun lien de connection
2023;12;4;11;75;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;j'attend toujours la réponse de mon appelle  a votre réponse 
2023;12;4;11;55;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je n'ai aucun courrier déposé sur mon compte en date du 15/11/23. Ma carte vitale est à jour. Ma prise en charge ALD accordée à partir du 8/8/2023 n'apparait pas sur mon attestation (j'ai reçu un courrier papier daté du 12/11/23).
2023;12;4;11;37;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Cela fait 2 fois que je demande si la feuille de soin électronique est pareille que la feuille de soin papier et personne ne répond à cette question la 
2023;12;4;11;50;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour, je trouve compliqué que je ne puisse pas avoir simplement le droit de modifier les information de mon compte personnel. Merci. 
2023;12;4;31;46;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Mon problème n'est pas résolu et on ne peut même pas envoyer de PJ
2023;12;4;31;46;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Expliquez moi pourquoi je reçois des mails au nom de mon ex !
2023;12;4;61;60;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je vous ai signalé que j ai tout envoyé par courrier la copie de la télétransmission
2023;12;4;81;48;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;On me meme en bateau depuis mi octobre 
2023;12;4;121;68;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Décembre et depuis début septembre j'attends l'aboutissement du traitement de mon dossier,pourquoi avoir attendu deux mois avant de transmettre mon dossier au service médiation?C'est incompréhensible
2023;12;4;121;32;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Un document devait m'être envoyé sous 48h
2023;12;4;131;65;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Il me tard d'avoir une réponse concernant ma question
2023;12;4;131;89;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;à ce jour, le service compétent ne m'a pas répondu...
2023;12;4;141;54;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Echeancier de paiement bloqué depuis 3 mois. Aucun conseiller nest en mesure de faire débloquer la situation. C'est à moi de vous harceler d'appels pour être payée. Là 1 mois de retard. C'est inadmissible
2023;12;4;141;28;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;On ne me dis pas pourquoi les remboursements du début novembre ne sont toujours pas dans mon espacés personnel et encore moins remboursé sur mon compte, pour le gyneco du 08/11 alors que je suis supposé être prise en charge à 100% avec la grossesse.
2023;12;4;141;74;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour Réponse incomplète 1- ne précise pas si vous êtes en possession de ma feuille de soins. 2- j'ai consulté les délais de traitement j'ai eu 20/11/2023 puis 27/11/2023 et maintenant 05/12/2023 (c'est demain). Traitement 1,5 mois.Grrrr.
2023;12;4;181;34;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;La solution qui m'est donnée ne fonctionne pas
2023;12;4;211;19;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;incompétences de vos services, ja'i envoyé l'entier dossier, feuilles de soin , factures et ordonnance pas de ma faute si vous avez perdu mon dossier à vous de trouver une solution !!!
2023;12;4;211;43;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour, mon dossier n'est toujours pas traité depuis cette réponse alors qu'il était en courz de traitement ??????
2023;12;4;221;32;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;manque des informations
2023;12;4;221;33;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;réponse flou, 2eme demande ASI en urgence depuis aout avec maintient au domicile très compliqué financièrement.
2023;12;4;225;68;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J¿ai posé la question pour une autre maladie professionnelle du 3-11-2017 car j¿ai une rente ipp payable tous les mois ! Y aura t¿il un rappel depuis la consolidation ? Si la faute de l¿employeur et reconnue ?
2023;12;4;251;65;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je n'ai pas reçu par courrier le bon de prise en charge pour vaccins grippe et Covid alors que je suis en ALD ! merci de me le renvoyer !!
2023;12;4;251;34;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Incompétence
2023;12;4;261;62;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;besoin documents de l'année 1999, impossible à avoir
2023;12;4;271;37;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J¿ai bien reçu un appel téléphonique j¿ai répondu très rapidement j¿ai décrocher j¿ai répondu par allo que ça a raccrocher ¿
2023;12;4;271;48;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour  je vous ai envoyé l attestation et je n ai toujours pas reçu mon virement des indemnités journalières. Merci de me dire quand vais je le recevoir dans l attente cdt Mr eL Koulfa 
2023;12;4;281;59;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je n¿est pas pu transmettre mes ressources comment doit-je faire
2023;12;4;291;56;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je me suis déplacée dans vos bureaux
2023;12;4;301;55;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J'aurai aimé savoir d'où vient la modification 
2023;12;4;311;46;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;BONJOUR JE SUIS ALLER A LA PHARMACIE VENDREDI 1 DECEMBRE ET MA FILLE OLIVIA EST TOUJOURS SUR MA CARTE VITAL MEME APRES UNE MISE A JOUR DONC LE PROBLEME N EST PAS RESOLU MERCI DE FAIRE LE NECCESSAIRE CORDIALEMENT MME NOVOTNY
2023;12;4;331;44;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;vous ne repondez pas a ma question 
2023;12;4;331;59;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Votre site ne permet pas de demander une carte vitale de manière simple. Je suis dépitée. Je souhaiterai donc me rendre dans une agence pour effectuer cette demande directement merci de me préciser l¿adresse à laquelle je peux me rendre à cet effet. 
2023;12;4;331;32;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J'ai déjà essayé de déclarer mon bébé dans la rubrique mes démarches, mais marche pas, pas noté. C'est pour ça j'ai envoyé hier un msg. Et pour la CMU aujourd'hui mon mari HIMER Rafik il partie chez la sécurité sociale et il remplir dossier renouvell
2023;12;4;342;60;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;A chaque fois il y a un problème de réception.
2023;12;4;342;64;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Conseil de MAJ carte vitale alors que plusieurs opérations ont déjà eu lieu, dont vaccination COVID en octobre 2023 et que mon changement adresse a été acté par CPAM Herault en juillet. Pourquoi renvoyer sur CPAM 94? Où est le remboursement annoncé ?
2023;12;4;351;24;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;dommage que ma demande ne puisse être traité par mail, et que j'ai été mal renseigné par téléphone.
2023;12;4;351;44;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;POUVEZ VOUS ETRE PLUS EXPLICITE SVP CAR concrétement, je ne sais pas comment j'ai pu avoir 360 jrs dans  les 3 dernières années. Pouvez vous m'expliquer clairement ce que cela veut dire ou vulgariser les éléments de langage svp
2023;12;4;361;70;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;bonjour, j'ai déjà effectué les contrôles que vous me demandez et pour les 2 organismes, tout est fait pour un remboursement complet. je vais leur montrer votre réponse
2023;12;4;371;34;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;La réponse de résout pas mon problème
2023;12;4;371;68;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;cela fait plusieurs fois que je soumets cette demande et chaque fois j'ai la même réponse qui en fait ne réponds pas à ma demande. Combien de fois vais-je devoir relancer votre organisme pour obtenir une réponse à ma question !....Cordialement
2023;12;4;371;65;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;"Avant de vous faire ce message j ai verifier ""demarche + delai de traitement"" réponse que mon dossier doit être traité ? Je ne comprends pas"
2023;12;4;371;47;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;La réponse ne correspond pas à ma question
2023;12;4;371;47;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Impossible d'obtenir les documents demandés
2023;12;4;381;54;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Ce rdv fait partie de mon suivi en ALD avec des examens réguliers 
2023;12;4;381;48;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J'ai fait ce qui est demandé. Pas de réponse ni de carte vitale à ce jour...
2023;12;4;381;64;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;J'ai bien eu ma réponse mais je suis très deçu par le délai de rembourssement.
2023;12;4;422;21;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;trop long merci
2023;12;4;441;19;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;En 2023, obligée d envoyer un courrier postal et pas possible par mail, au secours !!!
2023;12;4;441;51;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je suis très étonné. j'ai bien envoyé le courrier à l'adresse indiquée et je n'ai pas reçu de courrier de retour type NPAI. Mais je vais demander un duplicata à mon dentiste.
2023;12;4;441;56;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour, nous sommes le 04/12/2023 et la régularisation demandée n'est toujours pas faite. Dois-je saisir le Médiateur ?
2023;12;4;491;67;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;toujours pas de reponses
2023;12;4;561;50;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;La réponse n'est pas complète 
2023;12;4;561;68;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;pourquoi 2 sons de cloche différents entre la cpam et la pharmacie. j'ai cotisé toute ma vie !
2023;12;4;561;45;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Toujours pas de réponse cela va faire 1 mois
2023;12;4;594;61;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;pouvez vous me dire où je la trouve ? je ne la voit pas dans le message ...
2023;12;4;594;59;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;je me suis rendu compte que j'ai fait une erreur dans ma déclaration de ressource, remplie ce jour, et je n'arrive pas à rectifier, merci d'avance pour votre compréhension.Cordialement
2023;12;4;594;68;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Vous avez perdu mes feuilles maladies, je ne peux donc être satisfait. Je vous fais parvenir des duplicatas...
2023;12;4;595;33;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;"Message envoyé le 10/11, réponse le 13/11 pour nous dire qu'une réponse nous sera apportée ""dans les meilleurs délais"" "
2023;12;4;595;18;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Toujours pas de réponse 
2023;12;4;597;58;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Comment se fait il que vous attendiez 6 ans pour réclamer un soi disant dû ? De 2018 a 2023 ? 
2023;12;4;599;67;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Bonjour, j'aimerais savoir où en est ma réclamation du 6 Novembre concernant mes frais de transport
2023;12;4;601;54;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Je pensais recevoir le numéro de série, et il faut encore appeler vos services. Lors de mon appel, on m'a dit d'utiliser le bot pour demander le numéro de série. Je vais appeler de nouveau afin de l'obtenir...
2023;12;4;601;67;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Que de frustration et que d'efforts pour se faire rembourser !!! je ne comprends pas ce qui est reproché au professionnel de santé
2023;12;4;623;55;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Rien à ajouter devant votre incomphétence et mauvaise foi !
2023;12;4;624;65;M;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;"le compte améli n'ai pas sécurisé ? il faudra donner son numéro de compte au téléphone a une personne que je ne vois pas vous croyez que cette façon est plus sécurisée ? autre par je n'ai pas reçu d""appel de votre part "
2023;12;4;631;73;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;remb de consult du 27/10/23 effectué mais pas sur mon compte mais au bénéfice de PAULINE ARNAUD mon médecin tratant
2023;12;4;631;44;F;MESS_RECUS_AUTRE_PRECISION_INSATISFAIT_KO6;Vous me demandez des documents par le biais du site et nous on doit vous transmettre des documents par courrier.Jusqu'à présent il y avait possibilité par le site https://depot.cpam63.com/ qui est est tjs en maintenance.De plus j'ai aucune imprimante
